player_id,name,role,acted_as_sweeper,diving_save,goals_conceded,minutes_played,punches,saves,saves_inside_box,throws,accurate_passes,assists,chances_created,goals,pass_success,total_shots,blocked_shots,shot_accuracy,shot_off_target,shot_on_target,shots_woodwork,accurate_long_balls,crosses,key_passes,long_balls,passes,touches,aerials_lost,aerials_won,clearances,dispossessed,dribbles_attempted,dribbles_succeeded,duels_lost,duels_won,fouls,interceptions,recoveries,tackles_attempted,tackles_succeeded,was_fouled,is_a_sub,was_subbed,yellow_card,red_card,rating
350,Velazquez Gustavo,Defender,NA,NA,NA,90,NA,NA,NA,NA,47,0,0,0,84%,0,0,0%,0,0,0,1,0,0,6,56,69,0,3,5,0,1,1,1,7,0,2,5,3,3,0,0,NA,NA,NA,7.7
351,Volpato Cristian,Attacker,NA,NA,NA,69,NA,NA,NA,NA,16,1,1,0,84%,1,0,0%,1,0,0,0,1,1,0,19,27,1,1,0,2,0,0,4,2,0,0,2,0,0,1,0,1,NA,NA,6.9
352,Guehi Marc,Defender,NA,NA,NA,88,NA,NA,NA,NA,28,0,0,0,72%,0,0,0%,0,0,0,7,0,0,12,39,57,1,3,6,0,0,0,5,7,4,3,9,3,1,1,0,NA,1,NA,6.3
353,Abdullah Alhamddan,Attacker,NA,NA,NA,70,NA,NA,NA,NA,13,0,1,1,81%,1,0,100%,0,1,0,1,0,1,2,16,39,0,1,2,4,4,4,6,8,1,0,3,2,2,1,0,1,NA,NA,8
354,Choiniere Mathieu,Midfielder,NA,NA,NA,71,NA,NA,NA,NA,35,0,0,0,88%,3,1,0%,2,0,0,2,0,0,3,40,64,1,0,0,2,2,1,8,6,3,1,6,3,2,2,0,1,1,NA,6.3
355,Seck Abdoulaye,Defender,NA,NA,NA,65,NA,NA,NA,NA,16,0,0,0,64%,0,0,0%,0,0,0,2,1,0,5,25,37,1,3,1,0,0,0,2,3,1,0,2,0,0,2,0,1,NA,NA,5.7
356,Elvedi Nico,Defender,NA,NA,NA,90,NA,NA,NA,NA,26,0,0,0,67%,0,0,0%,0,0,0,2,0,0,12,39,53,2,1,4,0,1,1,4,7,1,1,8,5,3,0,0,NA,NA,NA,6.5
357,Wimmer Patrick,Attacker,NA,NA,NA,90,NA,NA,NA,NA,23,0,0,0,82%,0,0,0%,0,0,0,1,0,2,1,28,39,1,0,0,0,3,2,3,5,0,0,3,1,1,2,0,NA,NA,NA,7.5
358,Berg Patrick,Midfielder,NA,NA,NA,90,NA,NA,NA,NA,19,0,0,0,68%,0,0,0%,0,0,0,1,0,2,2,28,41,4,0,2,1,1,1,6,5,0,0,7,2,2,2,0,NA,NA,NA,6.5
359,Oh Hyeongyu,Attacker,NA,NA,NA,90,NA,NA,NA,NA,9,0,0,0,69%,4,1,25%,2,1,0,1,2,0,2,13,43,4,5,0,1,1,0,10,9,5,0,4,2,1,2,0,NA,1,NA,6.3
360,Watkins Ollie,Attacker,NA,NA,NA,75,NA,NA,NA,NA,12,0,0,1,52%,2,0,50%,1,1,0,1,0,1,1,23,42,3,3,0,2,2,1,9,7,3,1,3,2,1,1,0,1,NA,NA,7.3
361,Alcivar Jordy,Midfielder,NA,NA,NA,90,NA,NA,NA,NA,43,0,0,0,77%,2,0,50%,1,1,0,2,7,0,9,56,96,3,1,4,3,2,2,8,5,1,1,5,2,1,0,0,NA,NA,NA,6.9
362,Frans Putros,Defender,NA,NA,NA,90,NA,NA,NA,NA,62,0,0,0,89%,1,1,0%,0,0,0,4,0,0,9,70,82,7,4,1,0,0,0,9,6,2,4,6,2,1,1,0,NA,NA,NA,6.7
363,Martinez Lisandro,Defender,NA,NA,NA,90,NA,NA,NA,NA,74,0,0,0,86%,0,0,0%,0,0,0,3,0,0,7,86,94,1,4,1,0,2,2,2,8,1,1,10,2,2,0,0,NA,NA,NA,7.6
364,Alisson,Keeper,0,1,0,90,0,2,1,3,24,NA,NA,NA,,0,0,0%,0,0,0,13,0,0,29,40,49,0,1,1,0,0,0,0,1,0,0,9,0,0,0,0,NA,1,NA,6.5
365,Mahrez Riyad,Attacker,NA,NA,NA,90,NA,NA,NA,NA,22,0,0,0,85%,0,0,0%,0,0,0,0,3,0,2,26,45,2,0,3,0,1,0,4,0,1,0,4,0,0,0,0,NA,NA,NA,5.8
366,Hranac Robin,Defender,NA,NA,NA,90,NA,NA,NA,NA,55,0,1,0,95%,0,0,0%,0,0,0,13,0,1,14,58,66,1,1,4,0,0,0,3,1,2,0,2,0,0,0,0,NA,NA,NA,6.4
367,Toure Bazoumana,Attacker,NA,NA,NA,45,NA,NA,NA,NA,8,0,0,0,80%,0,0,0%,0,0,0,0,1,0,0,10,19,2,1,0,1,1,1,4,5,1,0,1,2,1,1,1,0,NA,NA,6
368,Bodak Tyrick,Keeper,0,1,0,90,0,3,1,8,28,NA,NA,NA,,0,0,0%,0,0,0,11,0,0,22,40,53,0,0,1,0,0,0,0,0,0,0,14,0,0,0,0,NA,NA,NA,4.8
369,Abada Achref,Defender,NA,NA,NA,76,NA,NA,NA,NA,47,0,0,0,92%,0,0,0%,0,0,0,2,0,0,4,51,62,1,1,3,0,1,0,3,2,0,1,7,0,0,1,0,1,NA,NA,5.3
370,Caceres Juan Jose,Defender,NA,NA,NA,74,NA,NA,NA,NA,20,0,0,0,87%,0,0,0%,0,0,0,1,0,0,4,23,28,0,1,2,0,2,2,2,3,2,0,2,0,0,0,0,NA,1,NA,4.7
371,Soyuncu Caglar,Defender,NA,NA,NA,90,NA,NA,NA,NA,27,0,0,0,82%,0,0,0%,0,0,0,1,5,1,2,33,60,1,1,4,1,1,0,5,5,2,2,7,0,0,4,0,NA,1,NA,6.7
372,Kelvin Pires,Defender,NA,NA,NA,63,NA,NA,NA,NA,38,0,0,0,93%,0,0,0%,0,0,0,0,0,0,0,41,51,1,1,1,1,0,0,2,3,0,1,2,1,0,1,0,1,1,NA,6.8
373,Meunier Thomas,Defender,NA,NA,NA,90,NA,NA,NA,NA,20,0,0,0,67%,1,1,0%,0,0,0,0,0,0,1,30,40,0,1,2,0,0,0,3,2,1,0,4,1,1,0,0,NA,NA,NA,6.6
374,Singo Wilfried,Defender,NA,NA,NA,90,NA,NA,NA,NA,40,0,0,1,89%,1,0,100%,0,1,0,2,1,0,3,45,67,0,0,5,0,2,2,5,4,3,0,4,2,1,0,0,NA,NA,NA,8
375,Yildiz Kenan,Attacker,NA,NA,NA,90,NA,NA,NA,NA,21,0,0,0,84%,5,0,40%,3,2,0,0,0,1,0,25,45,1,4,1,2,3,0,8,7,2,0,4,1,1,2,0,NA,NA,NA,7.2
376,Ciss Pathe,Midfielder,NA,NA,NA,90,NA,NA,NA,NA,34,0,0,0,87%,0,0,0%,0,0,0,1,1,0,2,39,61,0,0,0,1,3,2,6,10,2,0,3,4,1,4,0,NA,NA,NA,6.5
377,Tierney Kieran,Defender,NA,NA,NA,90,NA,NA,NA,NA,24,0,0,0,75%,3,1,0%,2,0,0,2,0,1,3,32,46,1,7,7,0,0,0,2,7,1,0,2,0,0,0,0,NA,1,NA,7.3
378,Zakaria Denis,Midfielder,NA,NA,NA,64,NA,NA,NA,NA,28,0,0,0,88%,4,3,0%,1,0,0,0,3,2,0,32,49,0,0,0,1,5,3,5,3,2,0,5,0,0,0,0,1,NA,NA,6.8
379,Gouiri Amine,Attacker,NA,NA,NA,90,NA,NA,NA,NA,25,0,0,0,78%,2,0,0%,2,0,0,0,2,1,1,32,54,1,0,1,0,7,2,7,4,1,0,4,2,1,0,0,NA,NA,NA,7.1
380,Andrade Andres,Defender,NA,NA,NA,90,NA,NA,NA,NA,55,0,0,0,80%,0,0,0%,0,0,0,6,0,0,13,69,81,1,8,5,0,0,0,2,11,2,2,6,2,2,1,0,NA,1,NA,5.9
381,El Aynaoui Neil,Midfielder,NA,NA,NA,82,NA,NA,NA,NA,41,0,0,0,89%,1,0,100%,0,1,0,0,0,3,2,46,61,1,0,0,0,1,1,4,9,2,2,11,5,2,3,0,1,NA,NA,7.1
382,Oppong Kojo Peprah,Defender,NA,NA,NA,86,NA,NA,NA,NA,16,0,0,0,67%,1,1,0%,0,0,0,0,3,0,2,24,56,1,0,4,0,3,3,2,4,0,0,5,0,0,1,0,1,NA,NA,6.7
383,Hassan Alhaydos,Attacker,NA,NA,NA,90,NA,NA,NA,NA,73,0,0,0,87%,0,0,0%,0,0,0,2,5,3,2,84,111,2,0,1,1,4,3,6,3,1,1,7,0,0,0,0,NA,NA,NA,7.3
384,Fajardo Jose,Attacker,NA,NA,NA,90,NA,NA,NA,NA,11,0,1,1,61%,2,0,50%,1,1,0,0,0,1,1,18,29,6,6,0,3,1,0,12,7,3,1,3,0,0,1,0,NA,NA,NA,6.6
385,David Jonathan,Attacker,NA,NA,NA,87,NA,NA,NA,NA,14,0,1,1,82%,1,0,100%,0,1,0,2,0,1,3,17,25,3,0,0,1,0,0,4,3,0,1,1,1,0,2,0,1,NA,NA,7.5
386,Quintero Juan,Midfielder,NA,NA,NA,90,NA,NA,NA,NA,38,0,0,0,93%,0,0,0%,0,0,0,2,0,1,2,41,50,1,0,0,1,1,0,4,2,1,0,6,0,0,2,0,NA,NA,NA,6.5
387,Tomiyasu Takehiro,Defender,NA,NA,NA,90,NA,NA,NA,NA,21,0,1,0,72%,0,0,0%,0,0,0,6,10,7,12,29,54,3,0,1,0,0,0,5,4,3,1,8,2,1,2,0,NA,1,NA,7.3
388,Gul Deniz,Attacker,NA,NA,NA,90,NA,NA,NA,NA,23,0,1,1,79%,1,0,100%,0,1,0,1,2,2,2,29,50,4,1,0,1,5,2,14,7,2,1,5,4,2,0,0,NA,NA,NA,7.8
389,Carrascal Jorge,Midfielder,NA,NA,NA,68,NA,NA,NA,NA,37,0,0,0,90%,2,0,0%,2,0,0,0,2,0,0,41,56,2,3,1,1,1,1,5,5,2,1,4,0,0,1,0,1,1,NA,6.9
390,Sucic Petar,Midfielder,NA,NA,NA,90,NA,NA,NA,NA,41,0,0,0,80%,3,2,33%,0,1,0,0,10,1,1,51,84,0,1,0,1,3,0,6,5,1,1,6,3,2,1,0,NA,1,NA,7
391,Ulmasaliyev Avazbek,Defender,NA,NA,NA,75,NA,NA,NA,NA,30,0,0,0,73%,0,0,0%,0,0,0,2,4,1,4,41,65,6,0,1,2,1,1,10,5,0,0,4,2,2,2,0,1,NA,NA,6.6
392,Koopmeiners Teun,Midfielder,NA,NA,NA,90,NA,NA,NA,NA,25,0,0,0,86%,1,0,0%,1,0,0,3,5,1,5,29,48,0,0,1,0,1,0,3,2,1,0,1,1,0,1,0,NA,NA,NA,6.1
393,Alipour Ali,Attacker,NA,NA,NA,90,NA,NA,NA,NA,15,0,0,0,83%,3,2,0%,1,0,0,0,1,0,0,18,42,2,3,0,3,3,1,10,7,1,1,3,1,1,2,0,NA,NA,NA,5.9
394,Shiogai Kento,Attacker,NA,NA,NA,76,NA,NA,NA,NA,48,0,1,1,86%,5,2,60%,0,3,0,1,5,1,1,56,73,0,0,0,0,3,2,2,4,0,0,7,2,0,0,0,1,NA,NA,8.5
395,Quintero Alberto,Midfielder,NA,NA,NA,71,NA,NA,NA,NA,44,0,0,0,90%,2,1,50%,0,1,0,2,0,0,4,49,61,0,4,1,0,0,0,2,8,0,0,2,2,1,2,0,1,1,NA,6.8
396,Moreira Diego,Midfielder,NA,NA,NA,90,NA,NA,NA,NA,48,0,0,0,76%,0,0,0%,0,0,0,2,1,1,4,63,79,1,3,1,0,1,0,4,9,1,0,7,3,2,4,0,NA,NA,NA,6.9
397,Asare Benjamin,Keeper,0,0,0,90,2,3,3,4,22,NA,NA,NA,,0,0,0%,0,0,0,3,0,0,18,38,47,0,1,2,0,0,0,0,1,0,0,7,0,0,0,0,NA,1,NA,7.3
398,Diouf Yehvann,Keeper,0,2,0,90,0,3,2,6,21,NA,NA,NA,,0,0,0%,0,0,0,1,0,0,5,25,39,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0,NA,NA,NA,6.1
399,Ben Ouanes Mortadha,Defender,NA,NA,NA,90,NA,NA,NA,NA,42,0,0,0,70%,0,0,0%,0,0,0,3,0,0,9,60,73,3,4,2,1,0,0,7,4,2,2,4,0,0,1,0,NA,NA,NA,5.5
400,Aguirre Rodrigo,Attacker,NA,NA,NA,70,NA,NA,NA,NA,27,0,0,1,75%,2,0,50%,1,1,0,2,2,0,3,36,48,1,1,0,1,0,0,4,3,1,1,3,0,0,2,1,0,1,NA,7.7
401,Ruiz Fabian,Midfielder,NA,NA,NA,45,NA,NA,NA,NA,8,0,0,0,80%,1,0,0%,1,0,0,1,0,0,1,10,12,2,0,0,0,0,0,3,0,1,1,1,0,0,0,0,1,NA,NA,5.9
402,Bruno Fernandes,Midfielder,NA,NA,NA,90,NA,NA,NA,NA,39,0,0,0,89%,1,0,0%,1,0,0,2,0,1,3,44,51,1,0,0,0,0,0,6,3,1,0,5,2,1,1,0,NA,NA,NA,5.2
403,Opoku Jerome,Defender,NA,NA,NA,90,NA,NA,NA,NA,47,0,1,0,89%,1,0,0%,1,0,0,2,13,2,5,53,83,5,1,0,0,1,0,7,5,0,0,9,3,2,1,0,NA,NA,NA,6.5
404,Hincapie Piero,Defender,NA,NA,NA,90,NA,NA,NA,NA,64,0,0,0,89%,0,0,0%,0,0,0,4,0,0,5,72,84,1,5,4,0,1,1,1,7,0,2,11,1,1,1,0,NA,NA,NA,6.6
405,Pickel Charles,Midfielder,NA,NA,NA,90,NA,NA,NA,NA,20,0,0,0,77%,2,0,50%,1,1,0,0,0,1,0,26,44,5,2,0,2,4,2,9,5,0,2,1,0,0,1,0,NA,NA,NA,6.3
406,Stewart Ross,Attacker,NA,NA,NA,90,NA,NA,NA,NA,25,0,0,0,86%,1,1,0%,0,0,0,1,5,1,3,29,44,0,0,1,1,0,0,1,1,0,0,3,1,1,0,0,NA,NA,NA,6.4
407,Konsa Ezri,Defender,NA,NA,NA,90,NA,NA,NA,NA,35,0,0,0,90%,0,0,0%,0,0,0,6,2,0,7,39,56,1,0,2,2,3,3,6,4,1,4,8,1,0,0,0,NA,NA,NA,6.5
408,Coemert Eray,Defender,NA,NA,NA,90,NA,NA,NA,NA,78,0,1,0,83%,0,0,0%,0,0,0,2,4,2,5,94,117,5,1,1,0,1,1,7,5,1,3,1,3,2,0,0,NA,NA,NA,6.9
409,Diomande Ousmane,Defender,NA,NA,NA,90,NA,NA,NA,NA,89,0,1,0,89%,0,0,0%,0,0,0,4,0,2,5,100,109,1,0,1,0,1,0,3,3,1,1,11,1,0,2,0,NA,NA,NA,6.4
410,Fidalgo Alvaro,Midfielder,NA,NA,NA,67,NA,NA,NA,NA,29,0,0,0,81%,0,0,0%,0,0,0,2,1,1,2,36,44,0,1,0,1,0,0,2,5,1,1,1,4,2,0,0,1,NA,NA,7
411,Martinez Cristian,Midfielder,NA,NA,NA,54,NA,NA,NA,NA,5,0,0,1,83%,2,0,100%,0,2,0,0,0,0,0,6,13,0,0,0,0,0,0,0,3,0,1,4,2,2,1,0,1,NA,NA,7.7
412,Ojeda Braian,Midfielder,NA,NA,NA,90,NA,NA,NA,NA,45,0,0,0,85%,1,1,0%,0,0,0,4,0,0,6,53,64,2,0,2,1,0,0,4,2,1,1,4,0,0,2,0,NA,NA,NA,6.5
413,Cacace Liberato,Defender,NA,NA,NA,90,NA,NA,NA,NA,33,0,0,0,75%,1,1,0%,0,0,0,1,0,1,5,44,72,1,1,1,2,4,4,7,6,0,1,4,1,1,0,0,NA,NA,NA,6.7
414,Seri Jean Michael,Midfielder,NA,NA,NA,88,NA,NA,NA,NA,53,1,1,0,95%,1,0,100%,0,1,0,2,8,4,3,56,72,0,0,0,1,2,1,5,3,2,1,2,0,0,2,0,1,NA,NA,8
415,Matuludi Thabang,Defender,NA,NA,NA,80,NA,NA,NA,NA,45,0,0,0,92%,1,0,0%,1,0,0,1,0,0,3,49,57,2,3,3,0,0,0,2,3,0,2,1,0,0,0,0,1,NA,NA,6.6
416,Hwang Inbeom,Midfielder,NA,NA,NA,90,NA,NA,NA,NA,69,0,1,0,91%,3,1,0%,1,0,0,4,7,5,6,76,104,2,1,2,0,2,0,8,5,1,3,9,3,1,1,0,NA,1,NA,7.6
417,Calhanoglu Hakan,Midfielder,NA,NA,NA,90,NA,NA,NA,NA,44,1,0,0,86%,0,0,0%,0,0,0,0,1,2,0,51,61,4,2,0,0,0,0,5,3,1,2,10,1,1,0,0,NA,NA,NA,7.6
418,Ralston Anthony,Defender,NA,NA,NA,90,NA,NA,NA,NA,116,0,0,0,91%,0,0,0%,0,0,0,10,1,1,15,127,143,2,2,5,1,2,1,4,4,0,3,7,0,0,1,0,NA,NA,NA,6.6
419,Timber Quinten,Midfielder,NA,NA,NA,90,NA,NA,NA,NA,59,0,1,1,84%,2,0,50%,1,1,0,12,5,2,12,70,87,0,0,0,0,3,2,4,7,0,1,9,0,0,5,0,NA,NA,NA,8.6
420,Batubinsika Dylan,Defender,NA,NA,NA,90,NA,NA,NA,NA,12,0,0,0,55%,0,0,0%,0,0,0,1,0,0,8,22,30,2,1,2,0,0,0,2,4,0,1,2,2,1,1,0,NA,NA,NA,6.9
421,Ndiaye Iliman,Attacker,NA,NA,NA,45,NA,NA,NA,NA,5,0,0,0,71%,1,0,0%,1,0,0,0,2,0,0,7,15,1,2,0,0,0,0,4,3,2,0,2,0,0,1,0,1,NA,NA,5.6
422,Tah Jonathan,Defender,NA,NA,NA,90,NA,NA,NA,NA,22,0,0,0,85%,0,0,0%,0,0,0,3,3,1,6,26,42,1,1,1,0,1,0,2,4,0,0,1,3,2,0,0,NA,NA,NA,6.6
423,Cerv Lukas,Midfielder,NA,NA,NA,69,NA,NA,NA,NA,31,0,1,0,84%,0,0,0%,0,0,0,4,3,2,5,37,55,4,2,0,1,4,4,12,9,3,0,3,2,0,1,0,1,NA,NA,6.9
424,Jakobs Ismail,Defender,NA,NA,NA,30,NA,NA,NA,NA,14,0,0,0,88%,0,0,0%,0,0,0,1,0,0,1,16,20,1,0,0,0,0,0,2,2,0,1,3,1,1,1,1,0,NA,NA,6.1
425,Mojica Johan,Defender,NA,NA,NA,90,NA,NA,NA,NA,16,0,1,0,64%,1,0,0%,1,0,0,4,1,1,8,25,53,0,1,6,0,2,2,0,5,0,2,3,2,2,0,0,NA,NA,NA,7.9
426,Matheus Cunha,Attacker,NA,NA,NA,90,NA,NA,NA,NA,12,1,1,1,63%,2,0,100%,0,2,0,1,0,2,2,19,49,4,3,1,2,4,2,11,8,2,0,7,1,0,2,0,NA,NA,NA,8.2
427,Merino Mikel,Midfielder,NA,NA,NA,90,NA,NA,NA,NA,64,0,0,0,89%,0,0,0%,0,0,0,2,0,0,4,72,80,0,3,2,0,0,0,2,4,2,1,6,0,0,1,0,NA,NA,NA,6.6
428,Aasgaard Thelo,Midfielder,NA,NA,NA,90,NA,NA,NA,NA,36,0,0,0,92%,0,0,0%,0,0,0,2,0,0,3,39,49,0,1,0,2,1,1,5,4,2,1,6,0,0,2,0,NA,NA,NA,6.6
429,Onana Amadou,Midfielder,NA,NA,NA,62,NA,NA,NA,NA,11,0,0,0,73%,0,0,0%,0,0,0,0,6,0,0,15,32,1,1,0,1,0,0,3,1,0,1,3,0,0,0,0,1,NA,NA,5.6
430,Ahmed Basil,Keeper,0,0,3,90,0,1,0,5,20,NA,NA,NA,,0,0,0%,0,0,0,8,0,0,11,23,30,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,NA,NA,NA,4.6
431,Nuno Da Costa,Midfielder,NA,NA,NA,90,NA,NA,NA,NA,34,0,0,0,83%,3,2,0%,1,0,0,2,0,0,4,41,62,2,5,0,0,3,2,5,13,1,0,7,4,2,2,0,NA,NA,NA,7.2
432,Saud Abdulhamid,Defender,NA,NA,NA,90,NA,NA,NA,NA,22,0,0,0,67%,1,0,0%,1,0,0,5,7,1,14,33,63,2,2,2,0,0,0,4,3,1,1,4,1,1,0,0,NA,NA,NA,7
433,Gordon Anthony,Attacker,NA,NA,NA,27,NA,NA,NA,NA,3,0,1,0,100%,1,1,0%,0,0,0,0,1,1,0,3,9,2,1,0,0,0,0,2,1,0,0,1,0,0,0,1,0,NA,NA,5.9
434,Marko Farji,Attacker,NA,NA,NA,45,NA,NA,NA,NA,16,1,0,0,76%,0,0,0%,0,0,0,0,4,1,1,21,29,2,2,0,1,1,1,4,4,0,0,2,1,1,0,1,0,NA,NA,7.1
435,Plata Gonzalo,Attacker,NA,NA,NA,65,NA,NA,NA,NA,36,0,0,0,88%,0,0,0%,0,0,0,0,1,1,0,41,51,1,0,0,1,4,3,3,4,0,0,2,0,0,1,0,1,NA,NA,6.4
436,Bajraktarevic Esmir,Attacker,NA,NA,NA,90,NA,NA,NA,NA,26,0,0,0,76%,2,1,0%,1,0,0,2,0,2,3,34,63,1,0,0,1,10,7,7,13,1,1,7,3,3,3,0,NA,NA,NA,8
437,Kalajdzic Sasa,Attacker,NA,NA,NA,79,NA,NA,NA,NA,13,0,0,0,65%,2,1,50%,0,1,0,1,2,1,3,20,35,0,0,0,3,2,0,7,2,1,0,6,1,1,1,0,1,NA,NA,5.4
438,Kone Ismael,Midfielder,NA,NA,NA,15,NA,NA,NA,NA,19,0,0,0,90%,1,1,0%,0,0,0,2,0,0,2,21,23,0,0,0,0,0,0,1,0,1,1,4,0,0,0,1,0,NA,NA,5.7
439,Rayan,Attacker,NA,NA,NA,90,NA,NA,NA,NA,15,0,1,0,75%,3,2,0%,0,0,0,0,11,5,1,20,45,0,0,0,2,3,2,3,2,0,0,0,0,0,0,0,NA,1,NA,7.1
440,Eze Eberechi,Midfielder,NA,NA,NA,90,NA,NA,NA,NA,47,0,0,0,90%,0,0,0%,0,0,0,2,1,0,5,52,60,0,1,0,0,0,0,1,4,1,1,2,2,1,2,0,NA,NA,NA,6.9
441,Ergashev Botirali,Keeper,0,1,0,90,1,2,1,8,15,NA,NA,NA,,0,0,0%,0,0,0,5,0,0,8,18,29,0,0,1,0,0,0,0,0,0,0,11,0,0,0,0,NA,NA,NA,7.5
442,Tagnaouti Ahmed Reda,Keeper,0,2,0,90,0,4,0,2,36,NA,NA,NA,,0,0,0%,0,0,0,17,0,1,28,47,56,0,0,2,0,0,0,1,0,0,0,7,0,0,0,0,NA,NA,NA,4.9
443,Vuskovic Luka,Defender,NA,NA,NA,71,NA,NA,NA,NA,23,0,0,0,79%,0,0,0%,0,0,0,0,1,1,2,29,54,2,3,1,0,2,1,4,6,1,2,4,2,2,0,0,1,NA,NA,5.6
444,Brown Nathaniel,Defender,NA,NA,NA,90,NA,NA,NA,NA,60,0,0,0,90%,1,0,0%,1,0,0,1,2,0,2,67,82,3,3,0,1,2,1,7,4,0,0,4,0,0,0,0,NA,NA,NA,6.5
445,Hossam Abdelmaguid,Defender,NA,NA,NA,90,NA,NA,NA,NA,19,0,0,0,70%,0,0,0%,0,0,0,2,0,0,7,27,38,0,2,7,0,1,0,1,3,0,1,3,1,1,0,0,NA,NA,NA,5.4
446,Alvarez Julian,Attacker,NA,NA,NA,89,NA,NA,NA,NA,24,0,0,0,89%,0,0,0%,0,0,0,0,9,2,0,27,65,1,0,0,5,10,7,11,11,2,2,6,2,1,2,0,1,NA,NA,7.3
447,Sow Djibril,Midfielder,NA,NA,NA,66,NA,NA,NA,NA,28,1,2,0,80%,5,2,20%,2,1,0,0,3,4,0,35,53,1,0,1,0,3,0,4,0,0,1,6,0,0,0,0,1,NA,NA,8.1
448,Risser Robin,Keeper,0,1,0,90,0,3,1,6,12,NA,NA,NA,,0,0,0%,0,0,0,7,0,0,18,23,33,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,NA,NA,NA,7.3
449,Hanley Grant,Defender,NA,NA,NA,90,NA,NA,NA,NA,56,0,0,0,90%,1,1,0%,0,0,0,9,1,0,10,62,71,0,2,1,0,0,0,1,5,1,1,4,3,3,0,0,NA,NA,NA,7.2
450,Taremi Mehdi,Attacker,NA,NA,NA,90,NA,NA,NA,NA,39,0,1,0,78%,2,0,50%,1,1,0,4,2,1,5,50,67,0,0,0,1,6,3,6,5,0,0,6,1,0,1,0,NA,NA,NA,5.8
451,Ayari Yasin,Midfielder,NA,NA,NA,90,NA,NA,NA,NA,42,0,0,1,74%,3,0,67%,1,2,0,1,3,1,4,57,85,7,8,3,1,3,3,15,15,3,0,5,2,2,2,0,NA,1,NA,8.5
452,Moutoussamy Samuel,Midfielder,NA,NA,NA,90,NA,NA,NA,NA,86,0,2,0,90%,2,1,0%,1,0,0,2,5,5,5,96,110,2,1,0,0,0,0,4,5,1,1,10,2,2,2,0,NA,NA,NA,8.1
453,Schick Patrik,Attacker,NA,NA,NA,90,NA,NA,NA,NA,31,1,0,0,97%,0,0,0%,0,0,0,0,1,5,0,32,48,1,0,0,2,4,2,6,3,1,0,4,0,0,1,0,NA,NA,NA,8
454,Banza Simon,Attacker,NA,NA,NA,77,NA,NA,NA,NA,21,0,0,0,75%,2,1,50%,0,1,0,2,1,1,4,28,42,2,0,0,1,2,1,4,3,0,0,5,0,0,2,0,1,NA,NA,6.2
455,Machado Deiver,Defender,NA,NA,NA,90,NA,NA,NA,NA,36,0,1,1,82%,2,1,50%,0,1,0,5,0,0,10,44,54,3,4,0,1,0,0,4,5,0,4,3,1,1,0,0,NA,NA,NA,7.9
456,Adams Jayden,Midfielder,NA,NA,NA,90,NA,NA,NA,NA,49,0,1,1,83%,1,0,100%,0,1,0,1,11,3,1,59,86,5,1,0,0,3,2,7,9,1,1,3,1,0,5,0,NA,NA,NA,8.5
457,Feras Albrikan,Attacker,NA,NA,NA,90,NA,NA,NA,NA,29,0,0,0,78%,1,0,0%,1,0,0,0,0,1,0,37,52,5,5,1,1,3,0,12,10,2,0,7,1,1,4,0,NA,NA,NA,6.1
458,Hadziahmetovic Amir,Midfielder,NA,NA,NA,90,NA,NA,NA,NA,74,0,0,0,87%,2,0,0%,2,0,0,3,0,0,4,85,103,1,0,0,1,3,3,3,8,0,0,9,4,2,1,0,NA,NA,NA,6.9
459,Nuamah Ernest,Attacker,NA,NA,NA,90,NA,NA,NA,NA,52,1,1,1,78%,5,2,20%,2,1,0,4,1,2,5,67,82,0,0,0,4,2,1,6,1,0,0,0,0,0,0,0,NA,NA,NA,8.3
460,Kessie Franck,Midfielder,NA,NA,NA,90,NA,NA,NA,NA,38,1,0,0,83%,0,0,0%,0,0,0,0,8,3,4,46,76,1,3,2,0,3,3,2,8,1,1,5,0,0,2,0,NA,NA,NA,7.3
461,Heggem Torbjorn,Defender,NA,NA,NA,90,NA,NA,NA,NA,50,0,0,0,88%,0,0,0%,0,0,0,1,0,0,3,57,66,1,0,3,0,0,0,4,1,2,4,2,0,0,1,0,NA,1,NA,7
462,Sema Ken,Midfielder,NA,NA,NA,63,NA,NA,NA,NA,9,0,0,0,60%,1,0,0%,1,0,0,0,5,0,1,15,32,2,1,1,2,0,0,5,1,1,2,2,0,0,0,0,1,NA,NA,5.5
463,Diallo Amad,Attacker,NA,NA,NA,78,NA,NA,NA,NA,10,0,0,0,83%,2,0,100%,0,2,0,3,0,0,3,12,18,1,3,0,0,0,0,2,4,1,0,0,0,0,1,0,1,NA,NA,6.7
464,Hornicek Lukas,Keeper,0,2,0,90,1,4,2,3,11,NA,NA,NA,,0,0,0%,0,0,0,8,0,0,20,24,35,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,NA,NA,NA,8.1
465,Perisic Ivan,Attacker,NA,NA,NA,90,NA,NA,NA,NA,14,0,0,0,70%,4,3,25%,0,1,0,1,0,0,1,20,31,0,3,0,0,0,0,2,6,1,0,1,1,0,2,0,NA,1,NA,6.4
466,Appollis Oswin,Attacker,NA,NA,NA,64,NA,NA,NA,NA,6,0,0,0,60%,0,0,0%,0,0,0,0,0,1,0,10,23,2,3,2,1,1,1,3,6,0,0,0,1,0,1,0,1,NA,NA,6.7
