ano_campeonato,rodada,estadio,publico,publico_max,publico_medio_mandante,colocacao_mandante,colocacao_visitante,time_mandante,time_visitante,gols_mandante,gols_visitante,valor_equipe_titular_mandante,valor_equipe_titular_visitante,resultado_mandante,resultado_ultimo_jogo_mandante,saldo_gols_ultimo_jogo_mandante,sequencia_vitoria_mandante,sequencia_derrota_mandante,resultado_ultimo_jogo_visitante,saldo_gols_ultimo_jogo_visitante,sequencia_vitoria_visitante,sequencia_derrota_visitante
2019,10,Estádio Jornalista Mário Filho,65154.0,78838.0,49192.2,3.0,6.0,Flamengo,Goiás EC,6.0,1.0,66250000.0,10150000.0,1,1.0,2.0,4.0,0.0,1.0,1.0,2.0,0.0
2019,10,Arena da Baixada,14063.0,42372.0,13989.2,12.0,4.0,Athletico-PR,Internacional,1.0,0.0,18950000.0,16850000.0,1,-1.0,-1.0,0.0,2.0,1.0,2.0,1.0,0.0
2019,10,Estádio Cícero Pompeu de Toledo,38267.0,67428.0,31341.2,10.0,1.0,São Paulo,Palmeiras,1.0,1.0,41500000.0,46200000.0,0,-0.0,0.0,3.0,0.0,1.0,2.0,10.0,0.0
2019,11,Estádio Rei Pelé,7845.0,20000.0,15389.333333333334,19.0,12.0,CSA,Athletico-PR,0.0,4.0,8600000.0,10500000.0,-1,-1.0,-1.0,0.0,4.0,1.0,1.0,1.0,0.0
2019,11,Estádio Aderbal Ramos da Silva,5447.0,17800.0,7221.4,20.0,8.0,Avaí FC,Goiás EC,0.0,0.0,6200000.0,10350000.0,0,-1.0,-2.0,0.0,2.0,-1.0,-5.0,0.0,1.0
2019,11,Estádio Raimundo Sampaio,16043.0,23018.0,16405.833333333332,4.0,13.0,Atlético-MG,Fortaleza,2.0,2.0,20900000.0,7800000.0,0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0
2019,11,Estádio Beira-Rio,38201.0,56000.0,28024.666666666668,6.0,10.0,Internacional,Grêmio,1.0,1.0,22800000.0,26350000.0,0,-1.0,-1.0,0.0,1.0,1.0,1.0,3.0,0.0
2019,11,Estádio Olímpico Nilton Santos,16248.0,46931.0,17994.666666666668,7.0,2.0,Botafogo,Santos FC,0.0,1.0,21300000.0,26900000.0,-1,-0.0,0.0,1.0,0.0,1.0,1.0,5.0,0.0
2019,11,Estádio Governador Plácido Castelo,32287.0,60326.0,24255.5,14.0,1.0,Ceará SC,Palmeiras,2.0,0.0,8300000.0,49750000.0,1,-0.0,0.0,1.0,0.0,-0.0,0.0,11.0,0.0
2019,11,Neo Química Arena,34737.0,49205.0,35083.5,5.0,3.0,Corinthians,Flamengo,1.0,1.0,47750000.0,63500000.0,0,1.0,1.0,1.0,0.0,1.0,5.0,5.0,0.0
2019,11,Estádio São Januário,20904.0,24584.0,16330.833333333334,17.0,15.0,Vasco da Gama,Fluminense,2.0,1.0,15850000.0,38500000.0,1,-1.0,-1.0,0.0,1.0,0.0,0.0,3.0,0.0
2019,11,Arena Fonte Nova,19040.0,55000.0,22446.666666666668,11.0,16.0,EC Bahia,Cruzeiro,0.0,0.0,16550000.0,12000000.0,0,-1.0,-1.0,0.0,2.0,0.0,0.0,1.0,0.0
2019,11,Estádio Cícero Pompeu de Toledo,35558.0,67428.0,32044.0,9.0,18.0,São Paulo,Chapecoense,4.0,0.0,37900000.0,11950000.0,1,0.0,0.0,4.0,0.0,-1.0,-1.0,0.0,1.0
2019,12,Estádio Rei Pelé,11918.0,20000.0,14893.42857142857,19.0,11.0,CSA,Grêmio,0.0,0.0,8550000.0,29250000.0,0,-1.0,-4.0,0.0,5.0,-0.0,0.0,4.0,0.0
2019,12,Estádio Governador Magalhães Pinto,20869.0,57483.0,20117.0,16.0,8.0,Cruzeiro,Athletico-PR,0.0,2.0,11500000.0,18200000.0,-1,-0.0,0.0,2.0,0.0,1.0,4.0,2.0,0.0
2019,12,Estádio Jornalista Mário Filho,45622.0,78838.0,48597.166666666664,3.0,9.0,Flamengo,Botafogo,3.0,2.0,57550000.0,20150000.0,1,-0.0,0.0,6.0,0.0,-1.0,-1.0,0.0,1.0
2019,12,Estádio Governador Plácido Castelo,41546.0,60326.0,28852.0,14.0,5.0,Fortaleza,Corinthians,1.0,3.0,8200000.0,42250000.0,-1,-0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0
2019,12,Estádio Serra Dourada,10439.0,50049.0,14024.5,10.0,4.0,Goiás EC,Atlético-MG,0.0,0.0,10050000.0,21450000.0,0,-0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0
2019,12,Allianz Parque,37754.0,43600.0,32922.833333333336,1.0,15.0,Palmeiras,Vasco da Gama,1.0,1.0,40700000.0,17550000.0,0,-1.0,-2.0,0.0,1.0,1.0,1.0,1.0,0.0
2019,12,Estádio Urbano Caldeira,12787.0,20120.0,11114.0,2.0,20.0,Santos FC,Avaí FC,3.0,1.0,26400000.0,5850000.0,1,1.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0
2019,12,Estádio Jornalista Mário Filho,21741.0,82238.0,23568.0,17.0,6.0,Fluminense,São Paulo,1.0,2.0,19150000.0,37900000.0,-1,-1.0,-1.0,0.0,1.0,1.0,4.0,5.0,0.0
2019,12,Arena Condá,5780.0,22600.0,6668.714285714285,18.0,12.0,Chapecoense,EC Bahia,0.0,0.0,13250000.0,16100000.0,0,-1.0,-4.0,0.0,2.0,0.0,0.0,1.0,0.0
2019,12,Estádio Beira-Rio,12536.0,56000.0,25812.0,7.0,13.0,Internacional,Ceará SC,1.0,0.0,17750000.0,8500000.0,1,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0
2019,13,Arena do Grêmio,15171.0,60540.0,16741.0,11.0,18.0,Grêmio,Chapecoense,3.0,3.0,51150000.0,11850000.0,0,-0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0
2019,13,Estádio Aderbal Ramos da Silva,7140.0,17800.0,7207.833333333333,20.0,10.0,Avaí FC,Botafogo,0.0,2.0,6050000.0,20250000.0,-1,-1.0,-2.0,0.0,1.0,-1.0,-1.0,0.0,2.0
2019,13,Arena Fonte Nova,43642.0,55000.0,25474.571428571428,12.0,3.0,EC Bahia,Flamengo,3.0,0.0,13200000.0,56400000.0,1,-0.0,0.0,2.0,0.0,1.0,1.0,7.0,0.0
2019,13,Estádio Governador Plácido Castelo,38421.0,60326.0,26279.14285714286,13.0,14.0,Ceará SC,Fortaleza,2.0,1.0,8500000.0,7650000.0,1,-1.0,-1.0,0.0,1.0,-1.0,-2.0,0.0,1.0
2019,13,Estádio Urbano Caldeira,13462.0,20120.0,11449.42857142857,1.0,9.0,Santos FC,Goiás EC,6.0,1.0,27800000.0,9750000.0,1,1.0,2.0,7.0,0.0,0.0,0.0,2.0,0.0
2019,13,Estádio Jornalista Mário Filho,16485.0,82238.0,22556.14285714286,17.0,7.0,Fluminense,Internacional,2.0,1.0,18650000.0,15500000.0,1,-1.0,-1.0,0.0,2.0,1.0,1.0,2.0,0.0
2019,13,Neo Química Arena,43045.0,49205.0,36220.857142857145,4.0,2.0,Corinthians,Palmeiras,1.0,1.0,47750000.0,42750000.0,0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0
2019,13,Arena da Baixada,21526.0,42372.0,15245.333333333334,8.0,6.0,Athletico-PR,São Paulo,0.0,1.0,19350000.0,38750000.0,-1,1.0,2.0,3.0,0.0,1.0,1.0,6.0,0.0
2019,13,Estádio Raimundo Sampaio,13181.0,23018.0,15945.142857142857,5.0,16.0,Atlético-MG,Cruzeiro,2.0,0.0,24500000.0,24500000.0,1,-0.0,0.0,4.0,0.0,-1.0,-2.0,0.0,1.0
2019,13,Estádio Estadual Kléber José de Andrade,9631.0,24584.0,15373.714285714286,15.0,19.0,Vasco da Gama,CSA,0.0,0.0,15550000.0,11050000.0,0,-0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
2019,14,Estádio Rei Pelé,9924.0,20000.0,14272.25,19.0,14.0,CSA,Fortaleza,0.0,2.0,9950000.0,7750000.0,-1,-0.0,0.0,2.0,0.0,-1.0,-1.0,0.0,2.0
2019,14,Estádio Aderbal Ramos da Silva,4921.0,17800.0,6881.142857142857,20.0,18.0,Avaí FC,Cruzeiro,2.0,2.0,6050000.0,23500000.0,0,-1.0,-2.0,0.0,2.0,-1.0,-2.0,0.0,2.0
2019,14,Estádio Olímpico Nilton Santos,7992.0,46931.0,16565.714285714286,9.0,8.0,Botafogo,Athletico-PR,2.0,1.0,19350000.0,10850000.0,1,1.0,2.0,1.0,0.0,-1.0,-1.0,0.0,1.0
2019,14,Estádio Jornalista Mário Filho,57644.0,78838.0,49889.57142857143,3.0,13.0,Flamengo,Grêmio,3.0,1.0,49900000.0,22400000.0,1,-1.0,-3.0,0.0,1.0,0.0,0.0,6.0,0.0
2019,14,Estádio Governador Plácido Castelo,21428.0,60326.0,25672.75,11.0,17.0,Ceará SC,Chapecoense,4.0,1.0,7350000.0,11650000.0,1,1.0,1.0,1.0,0.0,-0.0,0.0,2.0,0.0
2019,14,Estádio Serra Dourada,14529.0,50049.0,14096.57142857143,12.0,15.0,Goiás EC,Vasco da Gama,0.0,1.0,9450000.0,12900000.0,-1,-1.0,-5.0,0.0,1.0,0.0,0.0,3.0,0.0
2019,14,Allianz Parque,34275.0,43600.0,33116.0,2.0,10.0,Palmeiras,EC Bahia,2.0,2.0,54750000.0,13700000.0,0,-0.0,0.0,2.0,0.0,1.0,3.0,3.0,0.0
2019,14,Estádio Cícero Pompeu de Toledo,47277.0,67428.0,34220.142857142855,5.0,1.0,São Paulo,Santos FC,3.0,2.0,35900000.0,26800000.0,1,1.0,1.0,7.0,0.0,1.0,5.0,8.0,0.0
2019,14,Estádio Raimundo Sampaio,19081.0,23018.0,16337.125,4.0,16.0,Atlético-MG,Fluminense,2.0,1.0,23800000.0,18650000.0,1,1.0,2.0,5.0,0.0,1.0,1.0,1.0,0.0
2019,14,Estádio Beira-Rio,36166.0,56000.0,27106.25,7.0,6.0,Internacional,Corinthians,0.0,0.0,24300000.0,43250000.0,0,-1.0,-1.0,0.0,1.0,0.0,0.0,4.0,0.0
2019,15,Arena do Grêmio,14777.0,60540.0,16460.428571428572,14.0,2.0,Grêmio,Palmeiras,1.0,1.0,22050000.0,44500000.0,0,-1.0,-2.0,0.0,1.0,0.0,0.0,3.0,0.0
2019,15,Estádio Governador Magalhães Pinto,36975.0,57483.0,22525.285714285714,17.0,1.0,Cruzeiro,Santos FC,2.0,0.0,22900000.0,32000000.0,1,-0.0,0.0,1.0,0.0,-1.0,-1.0,0.0,1.0
2019,15,Arena Fonte Nova,28866.0,55000.0,25898.5,10.0,13.0,EC Bahia,Goiás EC,1.0,1.0,13450000.0,8250000.0,0,-0.0,0.0,4.0,0.0,-1.0,-1.0,0.0,2.0
2019,15,Estádio Governador Plácido Castelo,38519.0,60326.0,30233.0,12.0,8.0,Fortaleza,Internacional,0.0,1.0,8700000.0,18850000.0,-1,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0
2019,15,Estádio Jornalista Mário Filho,25049.0,82238.0,22867.75,16.0,19.0,Fluminense,CSA,0.0,1.0,43450000.0,7600000.0,-1,-1.0,-1.0,0.0,1.0,-1.0,-2.0,0.0,1.0
2019,15,Estádio Cícero Pompeu de Toledo,47775.0,67428.0,35914.5,5.0,9.0,São Paulo,Ceará SC,1.0,0.0,41000000.0,9550000.0,1,1.0,1.0,8.0,0.0,1.0,3.0,2.0,0.0
2019,15,Arena Condá,7027.0,22600.0,6713.5,18.0,20.0,Chapecoense,Avaí FC,1.0,0.0,12350000.0,5650000.0,1,-1.0,-3.0,0.0,1.0,0.0,0.0,1.0,0.0
2019,15,Neo Química Arena,39122.0,49205.0,36583.5,6.0,7.0,Corinthians,Botafogo,2.0,0.0,42800000.0,17650000.0,1,-0.0,0.0,5.0,0.0,1.0,1.0,2.0,0.0
2019,15,Arena da Baixada,15644.0,42372.0,15302.285714285714,11.0,4.0,Athletico-PR,Atlético-MG,1.0,0.0,18350000.0,25000000.0,1,-1.0,-1.0,0.0,2.0,1.0,1.0,6.0,0.0
2019,15,Estádio Nacional de Brasília Mané Garrincha,65418.0,67000.0,21629.25,15.0,3.0,Vasco da Gama,Flamengo,1.0,4.0,15000000.0,67300000.0,-1,1.0,1.0,4.0,0.0,1.0,2.0,1.0,0.0
2019,16,Estádio Rei Pelé,8715.0,20000.0,13654.777777777777,19.0,16.0,CSA,Cruzeiro,1.0,1.0,6850000.0,18750000.0,0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0
2019,16,Arena do Grêmio,12748.0,60540.0,15996.375,13.0,8.0,Grêmio,Athletico-PR,2.0,1.0,23350000.0,16200000.0,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
2019,16,Estádio Aderbal Ramos da Silva,9753.0,17800.0,7240.125,20.0,6.0,Avaí FC,Corinthians,1.0,1.0,6250000.0,28550000.0,0,-1.0,-1.0,0.0,1.0,1.0,2.0,6.0,0.0
2019,16,Estádio Olímpico Nilton Santos,8241.0,46931.0,15525.125,9.0,17.0,Botafogo,Chapecoense,0.0,0.0,17700000.0,12350000.0,0,-1.0,-2.0,0.0,1.0,1.0,1.0,1.0,0.0
2019,16,Estádio Governador Plácido Castelo,49986.0,60326.0,28374.222222222223,11.0,2.0,Ceará SC,Flamengo,0.0,3.0,9250000.0,66900000.0,-1,-1.0,-1.0,0.0,1.0,1.0,3.0,2.0,0.0
2019,16,Estádio Serra Dourada,8634.0,50049.0,13413.75,12.0,7.0,Goiás EC,Internacional,2.0,1.0,10000000.0,20600000.0,1,-0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0
2019,16,Allianz Parque,27956.0,43600.0,32471.0,3.0,18.0,Palmeiras,Fluminense,3.0,0.0,52000000.0,35950000.0,1,-0.0,0.0,4.0,0.0,-1.0,-1.0,0.0,2.0
2019,16,Estádio Urbano Caldeira,12515.0,20120.0,11582.625,1.0,14.0,Santos FC,Fortaleza,3.0,3.0,30250000.0,9450000.0,0,-1.0,-2.0,0.0,2.0,-1.0,-1.0,0.0,1.0
2019,16,Estádio Raimundo Sampaio,22401.0,23018.0,17010.88888888889,5.0,10.0,Atlético-MG,EC Bahia,0.0,1.0,19400000.0,13750000.0,-1,-1.0,-1.0,0.0,1.0,0.0,0.0,5.0,0.0
2019,16,Estádio São Januário,20404.0,24584.0,21493.11111111111,15.0,4.0,Vasco da Gama,São Paulo,2.0,0.0,20650000.0,39000000.0,1,-1.0,-3.0,0.0,1.0,1.0,1.0,9.0,0.0
2019,17,Estádio Governador Magalhães Pinto,26052.0,57483.0,22966.125,16.0,14.0,Cruzeiro,Vasco da Gama,1.0,0.0,22650000.0,16550000.0,1,-0.0,0.0,3.0,0.0,1.0,2.0,1.0,0.0
2019,17,Arena Fonte Nova,32483.0,55000.0,26630.11111111111,8.0,19.0,EC Bahia,CSA,1.0,0.0,13950000.0,7450000.0,1,1.0,1.0,6.0,0.0,0.0,0.0,2.0,0.0
2019,17,Estádio Jornalista Mário Filho,65969.0,78838.0,51899.5,1.0,3.0,Flamengo,Palmeiras,3.0,0.0,80300000.0,54000000.0,1,1.0,3.0,3.0,0.0,1.0,3.0,5.0,0.0
2019,17,Estádio Governador Plácido Castelo,32643.0,60326.0,30534.25,15.0,11.0,Fortaleza,Goiás EC,2.0,0.0,9450000.0,9500000.0,1,-0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0
2019,17,Estádio Jornalista Mário Filho,16811.0,82238.0,22194.777777777777,18.0,20.0,Fluminense,Avaí FC,0.0,1.0,36950000.0,5150000.0,-1,-1.0,-3.0,0.0,3.0,0.0,0.0,1.0,0.0
2019,17,Estádio Cícero Pompeu de Toledo,46997.0,67428.0,37145.88888888889,4.0,12.0,São Paulo,Grêmio,0.0,0.0,41000000.0,62950000.0,0,-1.0,-2.0,0.0,1.0,1.0,1.0,2.0,0.0
2019,17,Arena Condá,9053.0,22600.0,6973.444444444444,17.0,2.0,Chapecoense,Santos FC,0.0,1.0,12050000.0,31500000.0,-1,-0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
2019,17,Neo Química Arena,32205.0,49205.0,36097.0,5.0,6.0,Corinthians,Atlético-MG,1.0,0.0,46400000.0,25250000.0,1,-0.0,0.0,7.0,0.0,-1.0,-1.0,0.0,2.0
2019,17,Arena da Baixada,10075.0,42372.0,14648.875,10.0,13.0,Athletico-PR,Ceará SC,1.0,0.0,18050000.0,8050000.0,1,-1.0,-1.0,0.0,1.0,-1.0,-3.0,0.0,2.0
2019,17,Estádio Beira-Rio,9652.0,56000.0,25166.88888888889,7.0,9.0,Internacional,Botafogo,3.0,2.0,29750000.0,18450000.0,1,-1.0,-1.0,0.0,1.0,0.0,0.0,1.0,0.0
2019,18,Estádio Rei Pelé,9311.0,20000.0,13220.4,19.0,17.0,CSA,Chapecoense,2.0,0.0,7400000.0,12100000.0,1,-1.0,-1.0,0.0,1.0,-1.0,-1.0,0.0,1.0
2019,18,Estádio Nacional de Brasília Mané Garrincha,47575.0,60000.0,11721.777777777777,20.0,1.0,Avaí FC,Flamengo,0.0,3.0,5150000.0,64800000.0,-1,1.0,1.0,2.0,0.0,1.0,3.0,4.0,0.0
2019,18,Estádio Olímpico Nilton Santos,12098.0,46931.0,15144.333333333334,10.0,7.0,Botafogo,Atlético-MG,2.0,1.0,16150000.0,26250000.0,1,-1.0,-1.0,0.0,1.0,-1.0,-1.0,0.0,3.0
2019,18,Estádio Raimundo Sampaio,14208.0,57483.0,21993.0,16.0,11.0,Cruzeiro,Grêmio,1.0,4.0,20100000.0,78650000.0,-1,1.0,1.0,4.0,0.0,-0.0,0.0,3.0,0.0
2019,18,Estádio Governador Plácido Castelo,35474.0,60326.0,31083.11111111111,12.0,18.0,Fortaleza,Fluminense,0.0,1.0,9450000.0,35950000.0,-1,1.0,2.0,2.0,0.0,-1.0,-1.0,0.0,4.0
2019,18,Estádio Serra Dourada,17115.0,50049.0,13825.0,13.0,3.0,Goiás EC,Palmeiras,1.0,2.0,10400000.0,62250000.0,-1,-1.0,-2.0,0.0,1.0,-1.0,-3.0,0.0,1.0
2019,18,Estádio Urbano Caldeira,12569.0,20120.0,11692.222222222223,2.0,9.0,Santos FC,Athletico-PR,1.0,1.0,26750000.0,13150000.0,0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0
2019,18,Neo Química Arena,43449.0,49205.0,36832.2,4.0,14.0,Corinthians,Ceará SC,2.0,2.0,31500000.0,8950000.0,0,1.0,1.0,8.0,0.0,-1.0,-1.0,0.0,3.0
2019,18,Estádio Beira-Rio,16048.0,56000.0,24255.0,6.0,5.0,Internacional,São Paulo,1.0,0.0,22200000.0,30500000.0,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2019,18,Estádio São Januário,20282.0,24584.0,21372.0,15.0,8.0,Vasco da Gama,EC Bahia,0.0,2.0,16200000.0,13550000.0,-1,-1.0,-1.0,0.0,1.0,1.0,1.0,7.0,0.0
2019,19,Arena do Grêmio,41733.0,60540.0,18856.0,11.0,14.0,Grêmio,Goiás EC,3.0,0.0,70900000.0,9900000.0,1,1.0,3.0,4.0,0.0,-1.0,-1.0,0.0,2.0
2019,19,Arena Fonte Nova,38977.0,55000.0,27864.8,7.0,13.0,EC Bahia,Fortaleza,1.0,1.0,13950000.0,9850000.0,0,1.0,2.0,8.0,0.0,-1.0,-1.0,0.0,1.0
2019,19,Estádio Jornalista Mário Filho,68243.0,78838.0,53715.444444444445,1.0,2.0,Flamengo,Santos FC,1.0,0.0,80300000.0,30850000.0,1,1.0,3.0,5.0,0.0,0.0,0.0,3.0,0.0
2019,19,Estádio Governador Plácido Castelo,20906.0,60326.0,27627.4,12.0,10.0,Ceará SC,Botafogo,0.0,0.0,9250000.0,18050000.0,0,-0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
2019,19,Allianz Parque,35578.0,43600.0,32816.22222222222,3.0,16.0,Palmeiras,Cruzeiro,1.0,0.0,58000000.0,16250000.0,1,1.0,1.0,1.0,0.0,-1.0,-3.0,0.0,1.0
2019,19,Estádio Nacional de Brasília Mané Garrincha,15733.0,50000.0,21548.6,17.0,4.0,Fluminense,Corinthians,1.0,0.0,36550000.0,43150000.0,1,1.0,1.0,1.0,0.0,0.0,0.0,9.0,0.0
2019,19,Estádio Cícero Pompeu de Toledo,29779.0,67428.0,36409.2,5.0,18.0,São Paulo,CSA,1.0,1.0,43000000.0,6400000.0,0,-1.0,-1.0,0.0,1.0,1.0,2.0,1.0,0.0
2019,19,Arena Condá,8808.0,22600.0,7156.9,19.0,15.0,Chapecoense,Vasco da Gama,1.0,2.0,10700000.0,12750000.0,-1,-1.0,-2.0,0.0,2.0,-1.0,-2.0,0.0,2.0
2019,19,Arena da Baixada,13784.0,42372.0,14552.777777777777,9.0,20.0,Athletico-PR,Avaí FC,0.0,1.0,14100000.0,4150000.0,-1,-0.0,0.0,2.0,0.0,-1.0,-3.0,0.0,1.0
2019,19,Estádio Raimundo Sampaio,18966.0,23018.0,17206.4,8.0,6.0,Atlético-MG,Internacional,1.0,3.0,16300000.0,18200000.0,-1,-1.0,-1.0,0.0,4.0,1.0,1.0,2.0,0.0
2019,20,Estádio Rei Pelé,10566.0,20000.0,12979.09090909091,18.0,13.0,CSA,Ceará SC,1.0,0.0,7400000.0,7350000.0,1,-0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0
2019,20,Estádio Aderbal Ramos da Silva,7463.0,17800.0,11295.9,20.0,9.0,Avaí FC,Atlético-MG,1.0,0.0,4750000.0,19450000.0,1,1.0,1.0,1.0,0.0,-1.0,-2.0,0.0,5.0
2019,20,Estádio Olímpico Nilton Santos,18471.0,46931.0,15477.0,10.0,6.0,Botafogo,São Paulo,1.0,2.0,16300000.0,35000000.0,-1,-0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
2019,20,Estádio Governador Magalhães Pinto,40333.0,57483.0,23827.0,17.0,1.0,Cruzeiro,Flamengo,1.0,2.0,17600000.0,78300000.0,-1,-1.0,-1.0,0.0,2.0,1.0,1.0,6.0,0.0
2019,20,Estádio Governador Plácido Castelo,35514.0,60326.0,31526.2,14.0,2.0,Fortaleza,Palmeiras,0.0,1.0,8750000.0,48000000.0,-1,-0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0
2019,20,Estádio Serra Dourada,6806.0,50049.0,13123.1,15.0,16.0,Goiás EC,Fluminense,3.0,0.0,10700000.0,34450000.0,1,-1.0,-3.0,0.0,3.0,1.0,1.0,2.0,0.0
2019,20,Estádio Urbano Caldeira,10898.0,20120.0,11612.8,3.0,8.0,Santos FC,Grêmio,0.0,3.0,30150000.0,74900000.0,-1,-1.0,-1.0,0.0,1.0,1.0,3.0,5.0,0.0
2019,20,Neo Química Arena,29811.0,49205.0,36193.90909090909,5.0,7.0,Corinthians,EC Bahia,2.0,1.0,49300000.0,12800000.0,1,-1.0,-1.0,0.0,1.0,0.0,0.0,9.0,0.0
2019,20,Estádio Beira-Rio,24362.0,56000.0,24264.727272727272,4.0,19.0,Internacional,Chapecoense,1.0,0.0,28800000.0,11450000.0,1,1.0,2.0,3.0,0.0,-1.0,-1.0,0.0,3.0
2019,20,Estádio São Januário,17427.0,24584.0,21013.363636363636,12.0,11.0,Vasco da Gama,Athletico-PR,1.0,1.0,14550000.0,19150000.0,0,1.0,1.0,1.0,0.0,-1.0,-1.0,0.0,1.0
2019,21,Arena do Grêmio,16910.0,60540.0,18661.4,7.0,19.0,Grêmio,Avaí FC,6.0,1.0,72900000.0,4500000.0,1,1.0,3.0,6.0,0.0,1.0,1.0,2.0,0.0
2019,21,Arena Fonte Nova,19769.0,55000.0,27128.81818181818,8.0,11.0,EC Bahia,Botafogo,2.0,0.0,13200000.0,16800000.0,1,-1.0,-1.0,0.0,1.0,-1.0,-1.0,0.0,1.0
2019,21,Estádio Jornalista Mário Filho,64548.0,78838.0,54798.7,1.0,4.0,Flamengo,Internacional,3.0,1.0,80300000.0,30400000.0,1,1.0,1.0,7.0,0.0,1.0,1.0,4.0,0.0
2019,21,Estádio Governador Plácido Castelo,18595.0,60326.0,26806.272727272728,14.0,18.0,Ceará SC,Cruzeiro,0.0,0.0,10000000.0,19250000.0,0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,0.0,3.0
2019,21,Estádio Municipal Paulo Machado de Carvalho,21537.0,37730.0,31688.3,2.0,16.0,Palmeiras,CSA,6.0,2.0,57500000.0,7100000.0,1,1.0,1.0,3.0,0.0,1.0,1.0,3.0,0.0
2019,21,Estádio Jornalista Mário Filho,11032.0,82238.0,20592.545454545456,17.0,3.0,Fluminense,Santos FC,1.0,1.0,36550000.0,32500000.0,0,-1.0,-3.0,0.0,1.0,-1.0,-3.0,0.0,2.0
2019,21,Estádio Cícero Pompeu de Toledo,12505.0,67428.0,34236.09090909091,6.0,12.0,São Paulo,Goiás EC,0.0,1.0,35750000.0,9700000.0,-1,1.0,1.0,2.0,0.0,1.0,3.0,1.0,0.0
2019,21,Arena Condá,5036.0,22600.0,6964.090909090909,20.0,5.0,Chapecoense,Corinthians,0.0,1.0,11250000.0,46400000.0,-1,-1.0,-1.0,0.0,4.0,1.0,1.0,1.0,0.0
2019,21,Arena da Baixada,12970.0,42372.0,14394.5,9.0,15.0,Athletico-PR,Fortaleza,4.0,1.0,18150000.0,9950000.0,1,-0.0,0.0,1.0,0.0,-1.0,-1.0,0.0,1.0
2019,21,Estádio Raimundo Sampaio,10485.0,23018.0,16595.363636363636,10.0,13.0,Atlético-MG,Vasco da Gama,1.0,2.0,25650000.0,21150000.0,-1,-1.0,-1.0,0.0,6.0,0.0,0.0,2.0,0.0
2019,22,Estádio Aderbal Ramos da Silva,7052.0,17800.0,10910.09090909091,19.0,8.0,Avaí FC,EC Bahia,0.0,2.0,4550000.0,13200000.0,-1,-1.0,-5.0,0.0,1.0,1.0,2.0,1.0,0.0
2019,22,Estádio Jornalista Mário Filho,67051.0,78838.0,55912.545454545456,1.0,6.0,Flamengo,São Paulo,0.0,0.0,68300000.0,42000000.0,0,1.0,2.0,8.0,0.0,-1.0,-1.0,0.0,1.0
2019,22,Estádio Governador Plácido Castelo,0.0,60326.0,28660.18181818182,15.0,11.0,Fortaleza,Botafogo,1.0,0.0,10050000.0,18050000.0,1,-1.0,-3.0,0.0,2.0,-1.0,-2.0,0.0,2.0
2019,22,Estádio Urbano Caldeira,6615.0,20120.0,11158.454545454546,3.0,18.0,Santos FC,CSA,2.0,0.0,31500000.0,7400000.0,1,-0.0,0.0,1.0,0.0,-1.0,-4.0,0.0,1.0
2019,22,Arena da Baixada,13669.0,42372.0,14328.545454545454,9.0,20.0,Athletico-PR,Chapecoense,1.0,1.0,18900000.0,10550000.0,0,1.0,3.0,2.0,0.0,-1.0,-1.0,0.0,5.0
2019,22,Estádio Jornalista Mário Filho,17991.0,82238.0,20375.75,16.0,7.0,Fluminense,Grêmio,2.0,1.0,37550000.0,11900000.0,1,0.0,0.0,1.0,0.0,1.0,5.0,7.0,0.0
2019,22,Estádio Raimundo Sampaio,6131.0,23018.0,15723.333333333334,10.0,14.0,Atlético-MG,Ceará SC,2.0,1.0,26650000.0,9250000.0,1,-1.0,-1.0,0.0,7.0,0.0,0.0,1.0,0.0
2019,22,Estádio Beira-Rio,23114.0,56000.0,24168.833333333332,5.0,2.0,Internacional,Palmeiras,1.0,1.0,25750000.0,56750000.0,0,-1.0,-2.0,0.0,1.0,1.0,4.0,4.0,0.0
2019,22,Estádio Serra Dourada,20884.0,50049.0,13828.636363636364,12.0,17.0,Goiás EC,Cruzeiro,1.0,0.0,9300000.0,20500000.0,1,1.0,1.0,2.0,0.0,-0.0,0.0,1.0,0.0
